response_id,user_id,response_date,score,user_segment,device,comment
6780,5343,2024-10-16,7,free,web,
6781,4267,2024-12-22,10,free,web,
6782,420,2024-11-23,8,free,android,Membership is worth it.
6783,42581,2024-11-18,9,free,android,
6784,1499,2024-12-27,9,free,ios,
6785,33222,2024-10-05,10,free,android,
6786,38655,2024-11-30,9,free,android,
6787,43519,2024-12-21,8,free,web,
6788,23595,2024-12-28,10,free,web,Product quality could be better.
6789,316,2024-11-07,8,free,web,
6790,1539,2024-11-08,8,free,ios,Too many emails from NovaMart.
6791,43659,2024-10-17,9,free,ios,
6792,13071,2024-11-06,7,free,web,
6793,9604,2024-11-21,10,free,android,Great deals during sales.
6794,4970,2024-11-28,9,free,web,Would recommend to friends.
6795,9698,2024-11-22,5,free,ios,
6796,10525,2024-10-23,9,free,web,Easy to use website.
6797,40062,2024-10-02,9,free,web,Need more payment options.
6798,33530,2024-11-13,9,free,web,
6799,41027,2024-10-08,10,free,web,
6800,19910,2024-11-27,9,free,web,
6801,471,2024-12-17,4,free,ios,
6802,44538,2024-12-15,9,free,android,Product didn't match description.
6803,8459,2024-10-25,6,free,ios,Not sure I'll renew my Plus membership.
6804,23108,2024-10-28,10,free,web,Not sure I'll renew my Plus membership.
6805,42848,2024-11-18,9,free,android,
6806,36682,2024-10-29,7,free,android,Not sure I'll renew my Plus membership.
6807,27893,2024-10-03,5,free,web,Shipping was slow this time.
6808,16790,2024-10-15,9,free,ios,
6809,19116,2024-10-01,8,free,ios,
6810,49829,2024-10-31,7,free,ios,
6811,37593,2024-10-12,10,free,ios,
6812,9267,2024-10-26,6,free,web,Easy to use website.
6813,31831,2024-10-24,10,free,android,
6814,37022,2024-11-27,8,free,ios,
6815,9789,2024-11-28,9,free,web,Product didn't match description.
6816,32346,2024-10-07,7,free,android,App keeps crashing.
6817,43696,2024-11-28,6,free,web,
6818,34768,2024-11-27,10,free,android,
6819,38216,2024-12-13,8,free,ios,
6820,14316,2024-10-30,8,free,android,Customer support was helpful.
6821,10167,2024-11-09,10,free,android,
6822,48035,2024-10-26,3,free,web,
6823,45069,2024-11-04,10,free,ios,
6824,29750,2024-10-25,5,free,ios,
6825,42364,2024-11-15,9,free,android,App keeps crashing.
6826,30851,2024-11-22,6,free,web,
6827,36155,2024-11-20,5,free,android,
6828,1109,2024-10-15,9,free,ios,
6829,34241,2024-11-30,9,free,ios,Easy to use website.
6830,44665,2024-12-22,8,free,ios,
6831,16330,2024-10-23,7,free,ios,
6832,30377,2024-10-27,10,free,web,
6833,35103,2024-12-02,10,free,ios,Checkout process is confusing on mobile.
6834,22913,2024-12-05,8,free,android,
6835,36692,2024-12-15,8,free,web,
6836,20195,2024-12-16,8,free,ios,
6837,41751,2024-11-26,6,free,android,
6838,42160,2024-11-01,9,free,android,Had trouble with payment.
6839,20295,2024-10-25,10,free,android,
6840,4248,2024-10-10,9,free,ios,
6841,8915,2024-11-27,3,free,ios,
6842,3735,2024-11-03,5,free,web,
6843,49,2024-10-24,9,free,web,
6844,5924,2024-11-30,10,free,web,
6845,43620,2024-10-10,6,free,web,
6846,32524,2024-12-10,10,free,ios,Shipping was slow this time.
6847,1657,2024-11-18,10,free,ios,
6848,45362,2024-12-20,8,free,web,
6849,18203,2024-11-05,10,free,android,
6850,30365,2024-10-14,6,free,android,
6851,22566,2024-10-23,7,free,ios,
6852,14245,2024-12-04,9,free,android,Product quality could be better.
6853,30750,2024-11-27,10,free,ios,
6854,25041,2024-10-13,10,free,web,
6855,29355,2024-10-10,10,free,ios,
6856,7264,2024-11-03,9,free,ios,Product quality could be better.
6857,33304,2024-11-04,10,free,web,
6858,8418,2024-11-19,5,free,ios,
6859,8578,2024-10-14,9,free,ios,Too many emails from NovaMart.
6860,5033,2024-11-01,10,free,ios,Delivery was on time.
6861,19714,2024-11-28,8,free,web,
6862,16984,2024-12-29,6,free,web,
6863,4932,2024-10-06,8,free,android,
6864,45558,2024-10-04,10,free,web,
6865,2833,2024-10-24,6,free,android,Not sure I'll renew my Plus membership.
6866,20204,2024-11-01,7,free,web,
6867,19662,2024-12-27,7,free,web,
6868,32782,2024-12-03,8,free,android,Not sure I'll renew my Plus membership.
6869,37958,2024-12-14,9,free,android,App keeps crashing.
6870,49047,2024-10-12,7,free,android,
6871,41090,2024-12-13,10,free,ios,
6872,4599,2024-10-01,9,free,ios,Checkout process is confusing on mobile.
6873,22894,2024-12-03,5,free,android,Had trouble with payment.
6874,39381,2024-12-28,5,free,android,Had trouble with payment.
6875,40243,2024-12-01,10,free,ios,Prices are reasonable.
6876,31139,2024-12-27,6,free,android,Had trouble with payment.
6877,6472,2024-12-17,5,free,web,
6878,43790,2024-10-10,8,free,web,
6879,46644,2024-10-21,10,free,android,Need more payment options.
6880,13933,2024-11-22,9,free,android,
6881,8454,2024-11-18,9,free,ios,Love the product selection.
6882,14920,2024-11-25,10,free,web,
6883,33983,2024-12-26,6,free,android,
6884,44374,2024-12-07,6,free,android,Would recommend to friends.
6885,17183,2024-10-02,8,free,ios,
6886,11374,2024-10-23,9,free,web,
6887,16094,2024-12-07,10,free,ios,
6888,13146,2024-10-13,10,free,android,
6889,43189,2024-11-21,9,free,web,Shipping was slow this time.
6890,25661,2024-10-09,10,free,ios,
6891,6463,2024-11-08,9,free,web,Too many emails from NovaMart.
6892,24363,2024-11-13,5,free,android,
6893,9650,2024-12-02,10,free,android,Too many emails from NovaMart.
6894,19872,2024-10-07,8,free,web,
6895,45033,2024-10-05,4,free,ios,
6896,10174,2024-12-24,5,free,web,
6897,2856,2024-12-14,5,free,ios,
6898,7797,2024-12-04,6,free,android,
6899,18699,2024-11-29,9,free,ios,Would recommend to friends.
6900,4884,2024-10-18,9,free,ios,Return process was smooth.
6901,12866,2024-12-16,9,free,ios,
6902,146,2024-10-01,10,free,web,
6903,48409,2024-12-02,5,free,web,
6904,40783,2024-12-17,9,free,web,
6905,47935,2024-12-25,8,free,android,
6906,27079,2024-10-28,8,free,ios,
6907,30834,2024-11-13,10,free,ios,
6908,22624,2024-10-03,9,free,web,
6909,21922,2024-11-03,8,free,android,Prices are reasonable.
6910,11003,2024-12-08,6,free,web,
6911,11050,2024-10-15,10,free,android,
6912,12181,2024-12-04,8,free,ios,
6913,39021,2024-10-16,7,free,ios,
6914,16516,2024-12-24,5,free,web,App keeps crashing.
6915,24536,2024-12-25,10,free,ios,
6916,40620,2024-12-14,7,free,ios,Too many emails from NovaMart.
6917,19437,2024-12-12,5,free,android,
6918,42267,2024-11-14,7,free,ios,
6919,45632,2024-10-07,4,free,web,
6920,18343,2024-12-16,10,free,ios,Membership is worth it.
6921,14509,2024-12-29,10,free,ios,App keeps crashing.
6922,46038,2024-11-17,4,free,android,
6923,33036,2024-10-29,9,free,ios,Need more payment options.
6924,14514,2024-12-24,9,free,web,Great deals during sales.
6925,47368,2024-11-28,10,free,ios,
6926,18426,2024-10-23,10,free,web,
6927,27407,2024-11-18,10,free,web,
6928,36016,2024-11-09,10,free,web,
6929,32442,2024-11-13,10,free,web,
6930,20940,2024-11-03,7,free,ios,Return process was smooth.
6931,43382,2024-11-23,5,free,ios,
6932,37264,2024-11-19,4,free,ios,Checkout process is confusing on mobile.
6933,2310,2024-10-25,10,free,web,Great deals during sales.
6934,39915,2024-12-28,5,free,android,Not sure I'll renew my Plus membership.
6935,9271,2024-11-01,8,free,android,
6936,42080,2024-10-23,10,free,web,"Great service, fast delivery!"
6937,5188,2024-12-03,9,free,ios,Great deals during sales.
6938,11638,2024-11-20,4,free,web,
6939,28780,2024-12-25,10,free,ios,
6940,38973,2024-12-27,9,free,web,
6941,6317,2024-11-15,10,free,web,Prices are reasonable.
6942,19952,2024-12-26,10,free,ios,
6943,42460,2024-12-11,6,free,web,Great deals during sales.
6944,13069,2024-11-19,9,free,ios,
6945,47716,2024-10-11,3,free,web,
6946,118,2024-11-15,10,free,web,Delivery was on time.
6947,39286,2024-11-16,10,free,ios,
6948,12080,2024-11-07,9,free,web,
6949,6943,2024-10-04,8,free,web,
6950,6330,2024-11-18,10,free,web,
6951,12430,2024-12-15,10,free,android,
6952,9410,2024-11-26,10,free,web,
6953,32627,2024-11-13,10,free,ios,Great deals during sales.
6954,9805,2024-11-17,7,free,ios,Need more payment options.
6955,41534,2024-10-14,9,free,ios,
6956,33431,2024-10-16,5,free,web,
6957,2007,2024-11-15,10,free,web,
6958,9481,2024-11-24,10,free,web,
6959,33998,2024-10-30,9,free,ios,Found exactly what I needed.
6960,39441,2024-10-22,6,free,ios,
6961,22883,2024-12-04,8,free,web,
6962,9843,2024-11-15,8,free,ios,Found exactly what I needed.
6963,25886,2024-10-25,10,free,ios,
6964,14055,2024-11-29,3,free,web,
6965,32223,2024-10-26,6,free,android,
6966,13888,2024-10-12,10,free,web,
6967,29781,2024-11-22,10,free,web,
6968,20096,2024-12-06,10,free,android,Found exactly what I needed.
6969,18905,2024-11-09,10,free,web,
6970,34586,2024-11-19,9,free,web,Great deals during sales.
6971,18838,2024-12-15,10,free,ios,
6972,49698,2024-12-07,10,free,android,Delivery was on time.
6973,34765,2024-10-22,10,free,android,Product quality could be better.
6974,34307,2024-11-25,8,free,android,
6975,38124,2024-10-23,9,free,android,
6976,38743,2024-10-26,5,free,web,Shipping was slow this time.
6977,26719,2024-11-02,10,free,android,
6978,24431,2024-11-21,10,free,ios,Membership is worth it.
6979,38814,2024-11-21,10,free,ios,
6980,22673,2024-10-10,10,free,ios,
6981,10814,2024-10-06,6,free,ios,
6982,43720,2024-12-11,10,free,ios,
6983,12678,2024-11-11,10,free,android,Shipping was slow this time.
6984,22039,2024-11-30,9,free,web,
6985,29896,2024-10-22,9,free,ios,
6986,20834,2024-10-22,5,free,ios,Shipping was slow this time.
6987,17665,2024-10-05,8,free,android,Too many emails from NovaMart.
6988,14540,2024-12-26,5,free,web,App keeps crashing.
6989,8284,2024-12-07,10,free,web,
6990,38457,2024-10-24,10,free,android,Return process was smooth.
6991,22115,2024-10-20,6,free,android,Return process was smooth.
6992,8140,2024-10-05,3,free,web,
6993,33672,2024-11-13,6,free,android,
6994,4431,2024-11-02,8,free,ios,
6995,46973,2024-10-01,9,free,web,
6996,27422,2024-10-22,7,free,web,Membership is worth it.
6997,3756,2024-11-24,9,free,ios,
6998,36628,2024-12-28,6,free,web,
6999,40690,2024-10-23,9,free,android,Product didn't match description.
7000,27193,2024-11-22,6,free,ios,
7001,31343,2024-11-15,7,plus,web,Customer support was helpful.
7002,48512,2024-12-21,9,plus,web,
7003,28468,2024-12-05,10,plus,ios,
7004,36956,2024-11-19,9,plus,ios,"Great service, fast delivery!"
7005,30901,2024-12-13,9,plus,ios,
7006,23353,2024-10-03,10,plus,android,Love the product selection.
7007,40616,2024-11-16,10,plus,ios,Had trouble with payment.
7008,18474,2024-12-10,7,plus,ios,
7009,21646,2024-12-04,9,plus,web,Shipping was slow this time.
7010,49171,2024-12-02,9,plus,web,
7011,7110,2024-10-03,10,plus,android,
7012,40745,2024-10-28,10,plus,android,
7013,21197,2024-11-12,10,plus,web,
7014,33387,2024-10-31,8,plus,ios,
7015,46979,2024-12-08,9,plus,ios,
7016,24658,2024-11-04,10,plus,ios,Found exactly what I needed.
7017,45216,2024-11-02,9,plus,android,
7018,22064,2024-10-24,7,plus,android,Product didn't match description.
7019,23256,2024-10-26,9,plus,ios,Would recommend to friends.
7020,45841,2024-12-31,5,plus,web,
7021,11139,2024-10-27,8,plus,ios,
7022,31942,2024-10-14,9,plus,android,
7023,11254,2024-10-13,9,plus,ios,
7024,11695,2024-12-22,9,plus,web,
7025,20393,2024-11-18,10,plus,ios,Love the product selection.
7026,36461,2024-10-06,8,plus,web,
7027,10140,2024-11-09,9,plus,android,
7028,11760,2024-12-22,9,plus,ios,
7029,48796,2024-10-13,9,plus,ios,
7030,3468,2024-12-02,10,plus,web,
7031,19401,2024-10-12,9,plus,web,
7032,20962,2024-11-18,7,plus,web,
7033,45707,2024-10-27,7,plus,web,
7034,42195,2024-11-28,10,plus,ios,
7035,49661,2024-10-22,9,plus,web,Great deals during sales.
7036,27175,2024-11-18,9,plus,android,Love the product selection.
7037,44252,2024-10-29,8,plus,android,
7038,38978,2024-10-28,6,plus,android,
7039,39772,2024-10-12,9,plus,ios,
7040,46231,2024-11-24,10,plus,web,
7041,29695,2024-10-30,10,plus,android,Would recommend to friends.
7042,25815,2024-11-07,2,plus,web,
7043,46774,2024-11-18,8,plus,android,Easy to use website.
7044,32544,2024-10-07,10,plus,android,
7045,23325,2024-12-18,10,plus,web,
7046,49645,2024-11-17,9,plus,android,
7047,11227,2024-12-13,6,plus,web,
7048,13924,2024-10-15,6,plus,ios,
7049,17742,2024-11-02,9,plus,ios,Prices are reasonable.
7050,721,2024-12-04,10,plus,android,
7051,29502,2024-11-22,10,plus,ios,
7052,47607,2024-11-25,10,plus,web,
7053,27552,2024-12-16,8,plus,ios,
7054,223,2024-11-08,10,plus,android,
7055,6112,2024-12-09,7,plus,web,
7056,5488,2024-11-20,10,plus,web,
7057,45088,2024-11-12,8,plus,web,
7058,12028,2024-10-02,7,plus,ios,
7059,24226,2024-11-06,9,plus,ios,Great deals during sales.
7060,42849,2024-11-24,10,plus,web,Return process was smooth.
7061,44487,2024-11-06,8,plus,ios,
7062,16213,2024-10-04,5,plus,web,
7063,8181,2024-12-20,10,plus,web,
7064,22175,2024-12-12,8,plus,ios,
7065,48935,2024-12-27,7,plus,web,
7066,13913,2024-11-02,10,plus,ios,Shipping was slow this time.
7067,40471,2024-12-21,8,plus,ios,Had trouble with payment.
7068,24487,2024-11-16,8,plus,ios,"Great service, fast delivery!"
7069,22690,2024-11-16,7,plus,ios,
7070,14931,2024-10-12,10,plus,web,
7071,38479,2024-11-23,10,plus,web,Need more payment options.
7072,5805,2024-10-06,10,plus,android,Need more payment options.
7073,15549,2024-10-15,10,plus,android,
7074,26031,2024-12-11,10,plus,web,Product didn't match description.
7075,17932,2024-10-19,9,plus,android,
7076,20333,2024-11-16,7,plus,android,Would recommend to friends.
7077,5532,2024-10-16,10,plus,web,
7078,11968,2024-12-31,9,plus,ios,Not sure I'll renew my Plus membership.
7079,40082,2024-11-26,9,plus,web,
7080,21077,2024-11-08,9,plus,ios,
7081,161,2024-10-14,9,plus,ios,
7082,29124,2024-10-03,9,plus,ios,
7083,32640,2024-10-25,10,plus,android,
7084,28164,2024-12-16,10,plus,ios,Had trouble with payment.
7085,19429,2024-11-28,6,plus,ios,
7086,27011,2024-10-22,10,plus,ios,Found exactly what I needed.
7087,21500,2024-12-10,10,plus,web,
7088,29772,2024-11-26,10,plus,web,
7089,33588,2024-10-03,8,plus,ios,
7090,23781,2024-10-28,10,plus,android,
7091,33314,2024-10-01,10,plus,ios,
7092,12024,2024-12-14,8,plus,android,Customer support was helpful.
7093,2673,2024-10-09,5,plus,ios,
7094,11639,2024-12-16,7,plus,ios,
7095,4880,2024-11-07,10,plus,android,Too many emails from NovaMart.
7096,33811,2024-10-19,9,plus,android,
7097,21520,2024-12-17,8,plus,ios,
7098,14440,2024-12-25,10,plus,web,
7099,41522,2024-10-19,7,plus,web,
7100,13360,2024-11-18,7,plus,web,
7101,5536,2024-11-17,10,plus,ios,Return process was smooth.
7102,18563,2024-12-10,9,plus,ios,
7103,9208,2024-12-14,9,plus,web,
7104,14328,2024-10-08,10,plus,ios,Found exactly what I needed.
7105,19838,2024-11-23,10,plus,ios,
7106,13784,2024-12-30,10,plus,android,
7107,25283,2024-12-03,10,plus,web,
7108,25495,2024-10-14,10,plus,web,Not sure I'll renew my Plus membership.
7109,48631,2024-10-21,9,plus,web,
7110,8726,2024-11-13,10,plus,web,
7111,17130,2024-11-15,10,plus,web,
7112,35230,2024-10-22,8,plus,ios,Prices are reasonable.
7113,18419,2024-12-29,7,plus,ios,App keeps crashing.
7114,7806,2024-12-01,8,plus,android,
7115,15553,2024-11-09,10,plus,ios,Product didn't match description.
7116,41193,2024-11-17,7,plus,web,
7117,11976,2024-12-21,10,plus,web,
7118,19278,2024-11-28,8,plus,android,Found exactly what I needed.
7119,31458,2024-11-20,9,plus,ios,
7120,22750,2024-10-04,9,plus,ios,Product didn't match description.
7121,5929,2024-11-22,9,plus,ios,
7122,28920,2024-10-01,7,plus,web,
7123,14215,2024-11-17,10,plus,ios,Great deals during sales.
7124,719,2024-10-24,8,plus,web,
7125,28189,2024-10-08,6,plus,ios,
7126,42007,2024-12-21,10,plus,web,App keeps crashing.
7127,17314,2024-10-18,10,plus,android,
7128,16344,2024-12-09,9,plus,android,
7129,10062,2024-10-12,9,plus,ios,
7130,43123,2024-12-17,10,plus,ios,
7131,27466,2024-12-18,9,plus,ios,
7132,19029,2024-12-17,7,plus,ios,
7133,48570,2024-11-09,9,plus,ios,
7134,41092,2024-10-14,7,plus,ios,
7135,33194,2024-11-14,7,plus,web,Had trouble with payment.
7136,36205,2024-12-12,10,plus,ios,
7137,18828,2024-10-12,10,plus,ios,Need more payment options.
7138,34660,2024-11-15,7,plus,ios,
7139,7008,2024-12-15,10,plus,android,
7140,34244,2024-12-10,9,plus,android,
7141,49798,2024-11-23,7,plus,ios,
7142,21046,2024-12-08,9,plus,android,Too many emails from NovaMart.
7143,36494,2024-11-27,9,plus,ios,
7144,46136,2024-11-24,9,plus,web,Had trouble with payment.
7145,28368,2024-10-15,8,plus,ios,
7146,40069,2024-11-21,10,plus,web,
7147,17038,2024-12-27,10,plus,web,
7148,40001,2024-12-24,9,plus,android,
7149,28401,2024-12-07,9,plus,web,
7150,22079,2024-12-31,7,plus,web,Shipping was slow this time.
7151,39415,2024-12-25,8,plus,web,
7152,10582,2024-12-06,10,plus,ios,
7153,29296,2024-10-17,9,plus,android,
7154,35873,2024-11-11,10,plus,ios,Need more payment options.
7155,12378,2024-11-27,9,plus,web,
7156,13051,2024-11-01,10,plus,web,
7157,24637,2024-11-21,5,plus,web,App keeps crashing.
7158,17109,2024-10-24,9,plus,web,
7159,11657,2024-12-04,10,plus,ios,Product didn't match description.
7160,14718,2024-11-17,10,plus,android,
7161,45250,2024-11-25,8,plus,web,
7162,3902,2024-11-11,7,plus,ios,
7163,17192,2024-10-29,9,plus,android,
7164,1039,2024-11-01,10,plus,web,
7165,37125,2024-12-28,10,plus,web,
7166,12248,2024-11-06,10,plus,android,
7167,3887,2024-12-25,9,plus,web,
7168,42057,2024-10-29,10,plus,web,
7169,37925,2024-10-01,9,plus,android,
7170,31744,2024-11-07,7,plus,ios,
7171,47521,2024-11-08,9,plus,ios,
7172,3393,2024-11-30,10,plus,web,
7173,39628,2024-10-01,9,plus,android,Would recommend to friends.
7174,39060,2024-12-29,9,plus,android,Checkout process is confusing on mobile.
7175,21904,2024-11-29,10,plus,ios,
7176,61,2024-12-10,9,plus,web,
7177,46693,2024-11-09,10,plus,web,
7178,40619,2024-12-10,8,plus,web,Love the product selection.
7179,7421,2024-10-22,10,plus,android,
7180,35266,2024-11-11,9,plus,ios,
7181,36146,2024-12-24,8,plus,android,
7182,34589,2024-12-19,5,plus,android,
7183,17988,2024-10-25,9,plus,android,
7184,29050,2024-10-31,10,plus,android,
7185,21839,2024-11-26,7,plus,ios,
7186,37120,2024-12-01,10,plus,android,
7187,41272,2024-10-10,7,plus,ios,
7188,47807,2024-11-17,9,plus,android,Prices are reasonable.
7189,22862,2024-11-30,5,plus,web,Shipping was slow this time.
7190,23419,2024-12-08,8,plus,ios,
7191,15487,2024-10-09,10,plus,android,
7192,46252,2024-10-31,10,plus,web,
7193,21774,2024-10-15,10,plus,ios,
7194,43405,2024-11-13,8,plus,android,
7195,8719,2024-10-04,7,plus,ios,Found exactly what I needed.
7196,34581,2024-12-22,10,plus,ios,Not sure I'll renew my Plus membership.
7197,29832,2024-12-22,10,plus,android,
7198,26339,2024-11-20,10,plus,android,
7199,34345,2024-10-29,8,plus,web,
7200,22540,2024-10-28,5,plus,ios,Delivery was on time.
7201,3582,2024-12-29,7,plus,ios,Love the product selection.
7202,22193,2024-10-29,10,plus,android,
7203,15612,2024-12-21,10,plus,android,Customer support was helpful.
7204,46134,2024-10-01,10,plus,web,
7205,27092,2024-12-22,9,plus,ios,
7206,20515,2024-12-15,10,plus,web,
7207,48027,2024-12-01,7,plus,web,"Great service, fast delivery!"
7208,36928,2024-10-31,9,plus,web,
7209,41168,2024-11-11,10,plus,web,
7210,8103,2024-12-20,4,plus,android,
7211,16356,2024-11-22,9,plus,web,
7212,19360,2024-10-30,0,plus,web,
7213,47450,2024-12-07,5,plus,web,
7214,32693,2024-11-21,5,plus,android,
7215,9579,2024-11-18,9,plus,web,
7216,3917,2024-11-23,10,plus,web,
7217,6430,2024-10-01,7,plus,web,Not sure I'll renew my Plus membership.
7218,6336,2024-11-21,9,plus,ios,
7219,1765,2024-12-02,10,plus,ios,
7220,49059,2024-10-27,10,plus,web,
7221,6150,2024-12-06,9,plus,ios,
7222,13726,2024-11-12,10,plus,ios,
7223,36848,2024-11-21,9,plus,web,
7224,14690,2024-10-12,7,plus,web,Easy to use website.
7225,44691,2024-12-25,10,plus,ios,
7226,36880,2024-11-18,10,plus,android,
7227,16342,2024-12-16,9,plus,web,
7228,10252,2024-12-19,9,plus,web,Product quality could be better.
7229,6058,2024-10-05,10,plus,android,
7230,20765,2024-10-25,10,plus,web,
7231,15879,2024-11-27,10,plus,ios,
7232,22032,2024-10-29,9,plus,web,
7233,34924,2024-12-11,8,plus,web,Customer support was helpful.
7234,36757,2024-12-08,9,plus,ios,Found exactly what I needed.
7235,27513,2024-10-07,8,plus,web,
7236,157,2024-10-20,5,plus,ios,
7237,105,2024-11-24,10,plus,android,
7238,47810,2024-12-11,5,plus,ios,
7239,9462,2024-11-13,9,plus,web,
7240,21725,2024-12-24,10,plus,android,
7241,48926,2024-10-08,10,plus,ios,
7242,21548,2024-12-09,10,plus,web,
7243,40221,2024-12-11,7,plus,ios,
7244,45157,2024-12-18,10,plus,ios,
7245,43900,2024-11-29,5,plus,ios,Easy to use website.
7246,34290,2024-10-28,8,plus,ios,Had trouble with payment.
7247,32369,2024-11-16,9,plus,ios,
7248,1137,2024-10-04,7,plus,web,
7249,23545,2024-12-07,7,plus,ios,
7250,47351,2024-10-26,10,plus,ios,
7251,34787,2024-10-19,9,plus,web,Not sure I'll renew my Plus membership.
7252,9095,2024-10-20,10,plus,web,
7253,20794,2024-12-18,9,plus,web,Found exactly what I needed.
7254,16881,2024-10-23,9,plus,ios,
7255,24582,2024-11-27,8,plus,android,Product didn't match description.
7256,16720,2024-10-29,10,plus,web,
7257,15926,2024-11-02,9,plus,ios,Product didn't match description.
7258,20453,2024-11-23,10,plus,ios,
7259,818,2024-12-22,8,plus,android,
7260,47229,2024-10-19,10,plus,android,
7261,45196,2024-10-13,10,plus,android,Would recommend to friends.
7262,19732,2024-12-26,9,plus,web,Customer support was helpful.
7263,25111,2024-12-17,8,plus,ios,Found exactly what I needed.
7264,46980,2024-11-19,8,plus,web,
7265,44244,2024-11-10,5,plus,ios,
7266,21111,2024-12-20,10,plus,web,
7267,44981,2024-12-03,10,plus,ios,
7268,1291,2024-11-15,9,plus,web,
7269,29778,2024-10-25,6,plus,web,
7270,36304,2024-12-23,10,plus,ios,
7271,1325,2024-10-29,10,plus,web,Easy to use website.
7272,6062,2024-11-02,10,plus,ios,
7273,44809,2024-10-14,10,plus,web,
7274,33370,2024-11-10,7,plus,ios,
7275,45110,2024-11-06,10,plus,web,
7276,49500,2024-10-27,9,plus,ios,
7277,23033,2024-10-30,10,plus,web,
7278,27214,2024-10-03,9,plus,web,
7279,32606,2024-11-05,10,plus,web,
7280,45099,2024-12-13,10,plus,web,
7281,36657,2024-12-26,9,plus,ios,
7282,34270,2024-10-17,10,plus,android,
7283,34516,2024-10-06,6,plus,ios,
7284,26942,2024-12-05,7,plus,ios,
7285,35367,2024-10-28,6,plus,ios,Customer support was helpful.
7286,25326,2024-12-23,9,plus,web,
7287,20183,2024-10-14,9,plus,web,
7288,28365,2024-10-28,8,plus,web,
7289,35297,2024-11-19,8,plus,web,
7290,16203,2024-10-07,10,plus,web,
7291,22292,2024-11-25,10,plus,web,
7292,48187,2024-11-21,10,plus,android,
7293,6678,2024-10-13,8,plus,android,
7294,15797,2024-11-17,10,plus,android,Too many emails from NovaMart.
7295,19250,2024-10-29,6,plus,web,Checkout process is confusing on mobile.
7296,31808,2024-11-18,7,plus,web,
7297,33225,2024-12-19,5,plus,web,
7298,33597,2024-11-04,10,plus,android,
7299,12524,2024-12-12,7,plus,web,
7300,3399,2024-12-04,9,plus,ios,
7301,23031,2024-11-30,10,plus,ios,
7302,26890,2024-12-31,10,plus,ios,
7303,21157,2024-10-31,7,plus,ios,
7304,1542,2024-10-16,9,plus,ios,
7305,44237,2024-12-30,7,plus,ios,Delivery was on time.
7306,20784,2024-10-13,10,plus,web,Too many emails from NovaMart.
7307,3110,2024-12-23,10,plus,web,Too many emails from NovaMart.
7308,4464,2024-11-12,5,plus,ios,
7309,5041,2024-10-06,8,plus,ios,Too many emails from NovaMart.
7310,46116,2024-11-04,8,plus,ios,Found exactly what I needed.
7311,11289,2024-12-03,10,plus,ios,Would recommend to friends.
7312,46639,2024-10-05,8,plus,web,
7313,45671,2024-10-19,6,plus,ios,
7314,23675,2024-11-05,9,plus,web,Not sure I'll renew my Plus membership.
7315,25775,2024-10-09,8,plus,android,
7316,47442,2024-10-21,10,plus,web,
7317,8130,2024-12-06,7,plus,ios,
7318,49996,2024-11-30,9,plus,ios,
7319,44533,2024-11-27,9,plus,web,
7320,35619,2024-11-16,10,plus,ios,
7321,16500,2024-12-16,5,plus,web,
7322,31031,2024-11-01,7,plus,web,
7323,40185,2024-11-08,9,plus,web,
7324,25993,2024-11-02,5,plus,web,Return process was smooth.
7325,36070,2024-12-03,10,plus,ios,App keeps crashing.
7326,21844,2024-12-19,9,plus,ios,
7327,15820,2024-10-13,7,plus,ios,
7328,17421,2024-12-23,8,plus,android,
7329,47411,2024-10-17,10,plus,web,Not sure I'll renew my Plus membership.
7330,25137,2024-10-01,8,plus,web,
7331,31483,2024-10-23,10,plus,web,Checkout process is confusing on mobile.
7332,36569,2024-11-13,7,plus,ios,Checkout process is confusing on mobile.
7333,37774,2024-10-25,7,plus,ios,
7334,31904,2024-10-23,10,plus,ios,
7335,4535,2024-11-22,9,plus,android,
7336,13621,2024-10-21,10,plus,ios,
7337,29524,2024-10-22,10,plus,ios,
7338,33124,2024-10-21,10,plus,web,
7339,33057,2024-11-23,9,plus,web,Too many emails from NovaMart.
7340,27973,2024-10-05,10,plus,web,
7341,37261,2024-12-17,9,plus,android,
7342,33637,2024-10-04,8,plus,ios,Membership is worth it.
7343,38017,2024-10-02,9,plus,ios,Shipping was slow this time.
7344,28286,2024-10-28,9,plus,web,
7345,34747,2024-11-27,7,plus,web,
7346,20573,2024-12-13,10,plus,android,Had trouble with payment.
7347,24023,2024-11-30,9,plus,web,Love the product selection.
7348,48100,2024-10-12,9,plus,web,
7349,1675,2024-12-29,4,plus,android,
7350,16718,2024-10-22,5,plus,android,Product quality could be better.
7351,48898,2024-12-31,5,plus,web,
7352,43256,2024-10-08,10,plus,web,
7353,16577,2024-10-17,9,plus,ios,
7354,14710,2024-10-17,10,plus,android,Love the product selection.
7355,8247,2024-10-08,10,plus,ios,
7356,27613,2024-11-03,10,plus,ios,Great deals during sales.
7357,6788,2024-12-24,9,plus,web,
7358,7964,2024-10-17,9,plus,ios,Delivery was on time.
7359,35544,2024-12-09,8,plus,web,
7360,13797,2024-10-04,10,plus,ios,
7361,41502,2024-12-27,10,plus,ios,
7362,38888,2024-10-04,8,plus,ios,Would recommend to friends.
7363,12046,2024-12-02,10,plus,web,Return process was smooth.
7364,20566,2024-11-07,9,plus,web,
7365,27256,2024-12-04,7,plus,ios,
7366,28583,2024-10-17,10,plus,android,
