order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
56258,34883,50,1,132.05,0.0,132.05
56259,34884,434,1,57.87,0.0,57.87
56260,34884,266,1,10.77,0.0,10.77
56261,34884,309,1,76.43,0.0,76.43
56262,34885,349,1,31.13,3.11,28.02
56263,34885,166,1,89.65,8.97,80.68
56264,34886,252,2,39.59,0.0,79.18
56265,34887,172,1,23.89,0.0,23.89
56266,34888,85,1,79.84,0.0,79.84
56267,34888,194,1,72.96,0.0,72.96
56268,34889,410,1,16.19,1.62,14.57
56269,34890,136,1,43.35,0.0,43.35
56270,34890,320,2,15.43,0.0,30.86
56271,34891,107,1,30.14,0.0,30.14
56272,34891,84,1,92.75,0.0,92.75
56273,34892,331,1,28.13,0.0,28.13
56274,34892,94,1,20.04,0.0,20.04
56275,34893,102,1,13.07,0.0,13.07
56276,34893,175,1,76.67,0.0,76.67
56277,34894,450,1,13.21,1.32,11.89
56278,34895,46,1,35.41,3.54,31.87
56279,34896,297,1,26.6,0.0,26.6
56280,34897,362,1,46.81,4.68,42.13
56281,34897,196,1,104.48,10.45,94.03
56282,34898,16,1,61.7,6.17,55.53
56283,34898,445,1,16.63,1.66,14.97
56284,34899,415,1,92.83,9.28,83.55
56285,34900,248,2,69.37,0.0,138.74
56286,34901,400,1,47.48,0.0,47.48
56287,34901,315,1,33.08,0.0,33.08
56288,34902,67,1,28.15,2.81,25.34
56289,34902,216,1,13.19,1.32,11.87
56290,34903,397,1,24.8,0.0,24.8
56291,34903,137,1,46.52,0.0,46.52
56292,34904,18,1,9.06,0.91,8.15
56293,34905,194,1,72.96,0.0,72.96
56294,34906,55,1,38.95,0.0,38.95
56295,34906,13,1,28.5,0.0,28.5
56296,34907,225,2,24.91,0.0,49.82
56297,34908,32,1,14.7,0.0,14.7
56298,34909,430,2,38.37,7.67,69.07
56299,34909,372,2,62.55,12.51,112.59
56300,34910,225,1,24.91,0.0,24.91
56301,34910,498,1,12.73,0.0,12.73
56302,34911,147,2,23.91,0.0,47.82
56303,34911,116,2,25.51,0.0,51.02
56304,34912,154,1,7.29,0.73,6.56
56305,34912,400,2,47.48,9.5,85.46
56306,34912,430,1,38.37,3.84,34.53
56307,34913,399,1,15.02,0.0,15.02
56308,34913,125,1,44.36,0.0,44.36
56309,34913,14,2,41.37,0.0,82.74
56310,34914,293,1,8.81,0.0,8.81
56311,34915,97,1,40.26,4.03,36.23
56312,34916,156,1,32.79,0.0,32.79
56313,34916,271,1,108.14,0.0,108.14
56314,34917,495,1,11.0,1.1,9.9
56315,34918,427,1,24.35,0.0,24.35
56316,34919,485,1,19.31,1.93,17.38
56317,34919,113,1,24.44,2.44,22.0
56318,34920,180,1,45.23,4.52,40.71
56319,34921,468,1,54.08,0.0,54.08
56320,34921,13,1,28.5,0.0,28.5
56321,34921,457,1,37.3,0.0,37.3
56322,34922,145,1,64.38,0.0,64.38
56323,34922,80,1,16.84,0.0,16.84
56324,34923,179,1,9.69,0.0,9.69
56325,34923,140,1,15.1,0.0,15.1
56326,34924,351,1,13.58,1.36,12.22
56327,34925,235,1,99.13,9.91,89.22
56328,34926,52,1,40.62,4.06,36.56
56329,34927,102,2,13.07,0.0,26.14
56330,34928,212,1,84.12,0.0,84.12
56331,34928,334,1,11.0,0.0,11.0
56332,34929,465,1,11.01,0.0,11.01
56333,34929,452,2,30.16,0.0,60.32
56334,34929,10,1,47.38,0.0,47.38
56335,34930,311,1,38.95,3.9,35.05
56336,34931,306,1,5.99,0.0,5.99
56337,34931,249,1,34.05,0.0,34.05
56338,34932,95,1,42.49,0.0,42.49
56339,34933,291,1,104.99,10.5,94.49
56340,34933,124,1,36.78,3.68,33.1
56341,34934,224,1,41.74,4.17,37.57
56342,34934,168,1,5.99,0.6,5.39
56343,34935,384,2,13.77,0.0,27.54
56344,34935,255,1,14.39,0.0,14.39
56345,34936,34,1,138.12,0.0,138.12
56346,34936,309,1,76.43,0.0,76.43
56347,34937,449,2,24.76,4.95,44.57
56348,34937,262,1,39.79,3.98,35.81
56349,34938,410,1,16.19,0.0,16.19
56350,34939,391,1,26.65,2.67,23.98
56351,34940,198,1,98.57,0.0,98.57
56352,34941,114,1,18.13,0.0,18.13
56353,34942,58,1,34.75,0.0,34.75
56354,34942,225,2,24.91,0.0,49.82
56355,34943,358,2,20.71,0.0,41.42
56356,34944,61,1,31.07,0.0,31.07
56357,34945,320,1,15.43,0.0,15.43
56358,34945,327,1,51.11,0.0,51.11
56359,34946,88,1,25.65,0.0,25.65
56360,34946,204,1,28.99,0.0,28.99
56361,34947,31,1,26.06,0.0,26.06
56362,34948,113,1,24.44,0.0,24.44
56363,34949,398,1,43.89,0.0,43.89
56364,34949,426,1,48.35,0.0,48.35
56365,34950,249,1,34.05,3.4,30.65
56366,34951,68,1,13.93,1.39,12.54
56367,34952,31,1,26.06,0.0,26.06
56368,34953,292,1,22.18,0.0,22.18
56369,34953,471,1,74.14,0.0,74.14
56370,34954,444,1,15.06,0.0,15.06
56371,34955,282,1,23.77,0.0,23.77
56372,34955,27,1,50.05,0.0,50.05
56373,34956,292,1,22.18,0.0,22.18
56374,34956,239,2,45.9,0.0,91.8
56375,34957,361,1,29.34,0.0,29.34
56376,34958,340,1,29.28,0.0,29.28
56377,34958,63,1,67.72,0.0,67.72
56378,34959,272,1,139.14,0.0,139.14
56379,34960,337,1,46.01,0.0,46.01
56380,34960,475,1,158.92,0.0,158.92
56381,34960,477,1,15.78,0.0,15.78
56382,34961,13,1,28.5,2.85,25.65
56383,34962,185,1,172.13,17.21,154.92
56384,34963,313,1,48.82,0.0,48.82
56385,34963,150,1,41.39,0.0,41.39
56386,34964,384,1,13.77,0.0,13.77
56387,34964,433,1,21.13,0.0,21.13
56388,34965,49,1,127.16,0.0,127.16
56389,34965,327,1,51.11,0.0,51.11
56390,34966,151,2,14.79,0.0,29.58
56391,34966,184,1,20.13,0.0,20.13
56392,34967,366,1,10.82,0.0,10.82
56393,34967,80,1,16.84,0.0,16.84
56394,34968,420,1,130.98,0.0,130.98
56395,34968,380,1,81.78,0.0,81.78
56396,34969,261,1,9.73,0.0,9.73
56397,34969,189,1,14.0,0.0,14.0
56398,34969,137,1,46.52,0.0,46.52
56399,34970,207,1,46.11,0.0,46.11
56400,34971,376,1,117.14,0.0,117.14
56401,34972,218,2,70.26,0.0,140.52
56402,34973,139,1,56.44,0.0,56.44
56403,34973,294,1,14.35,0.0,14.35
56404,34973,408,1,27.25,0.0,27.25
56405,34974,218,1,70.26,0.0,70.26
56406,34974,287,1,24.54,0.0,24.54
56407,34975,57,2,45.49,0.0,90.98
56408,34975,163,1,12.97,0.0,12.97
56409,34976,175,1,76.67,0.0,76.67
56410,34977,465,1,11.01,0.0,11.01
56411,34977,273,1,94.81,0.0,94.81
56412,34978,238,1,33.06,3.31,29.75
56413,34979,397,1,24.8,2.48,22.32
56414,34979,146,1,11.32,1.13,10.19
56415,34979,139,1,56.44,5.64,50.8
56416,34980,253,1,54.24,0.0,54.24
56417,34980,257,1,23.81,0.0,23.81
56418,34981,464,1,32.83,0.0,32.83
56419,34982,203,1,20.96,0.0,20.96
56420,34983,26,1,139.5,0.0,139.5
56421,34983,473,2,60.35,0.0,120.7
56422,34984,97,1,40.26,0.0,40.26
56423,34984,397,1,24.8,0.0,24.8
56424,34985,308,1,32.99,0.0,32.99
56425,34986,315,1,33.08,3.31,29.77
56426,34986,113,1,24.44,2.44,22.0
56427,34986,413,1,100.02,10.0,90.02
56428,34987,194,1,72.96,7.3,65.66
56429,34987,72,1,49.85,4.99,44.86
56430,34988,318,1,63.09,0.0,63.09
56431,34988,132,1,68.5,0.0,68.5
56432,34989,248,1,69.37,0.0,69.37
56433,34990,5,1,106.59,10.66,95.93
56434,34990,290,1,12.33,1.23,11.1
56435,34990,9,1,13.52,1.35,12.17
56436,34991,55,1,38.95,3.9,35.05
56437,34992,149,1,31.9,0.0,31.9
56438,34993,305,1,24.74,0.0,24.74
56439,34994,331,1,28.13,2.81,25.32
56440,34994,187,1,11.92,1.19,10.73
56441,34995,196,1,104.48,0.0,104.48
56442,34995,491,1,22.39,0.0,22.39
56443,34996,275,1,43.91,0.0,43.91
56444,34997,207,1,46.11,0.0,46.11
56445,34998,102,1,13.07,1.31,11.76
56446,34999,367,1,9.63,0.0,9.63
56447,35000,409,1,6.18,0.0,6.18
56448,35000,312,2,22.19,0.0,44.38
56449,35001,499,1,95.58,0.0,95.58
56450,35002,475,1,158.92,0.0,158.92
56451,35002,457,1,37.3,0.0,37.3
56452,35003,26,1,139.5,13.95,125.55
56453,35004,439,1,10.65,0.0,10.65
56454,35004,254,1,14.88,0.0,14.88
56455,35005,176,1,19.28,0.0,19.28
56456,35005,334,1,11.0,0.0,11.0
56457,35005,469,1,29.58,0.0,29.58
56458,35006,194,1,72.96,7.3,65.66
56459,35007,331,1,28.13,2.81,25.32
56460,35008,427,1,24.35,0.0,24.35
56461,35008,499,2,95.58,0.0,191.16
56462,35009,247,1,18.29,0.0,18.29
56463,35010,411,1,26.83,2.68,24.15
56464,35010,24,1,35.85,3.59,32.26
56465,35011,133,1,33.95,0.0,33.95
56466,35012,5,1,106.59,0.0,106.59
56467,35013,229,1,5.99,0.6,5.39
56468,35013,25,1,69.73,6.97,62.76
56469,35014,361,2,29.34,5.87,52.81
56470,35015,273,1,94.81,0.0,94.81
56471,35016,53,1,97.56,9.76,87.8
56472,35016,270,1,66.45,6.65,59.8
56473,35016,298,1,25.29,2.53,22.76
56474,35017,324,1,18.0,0.0,18.0
56475,35017,282,2,23.77,0.0,47.54
56476,35018,214,1,42.42,0.0,42.42
56477,35019,488,1,205.47,0.0,205.47
56478,35020,394,1,35.93,0.0,35.93
56479,35020,400,2,47.48,0.0,94.96
56480,35021,152,2,59.11,11.82,106.4
56481,35021,135,1,33.49,3.35,30.14
56482,35022,170,1,17.01,0.0,17.01
56483,35023,24,1,35.85,0.0,35.85
56484,35024,206,2,28.91,0.0,57.82
56485,35024,7,1,61.18,0.0,61.18
56486,35025,490,1,67.32,0.0,67.32
56487,35025,411,1,26.83,0.0,26.83
56488,35026,306,1,5.99,0.0,5.99
56489,35026,422,2,6.68,0.0,13.36
56490,35027,358,1,20.71,0.0,20.71
56491,35027,473,1,60.35,0.0,60.35
56492,35028,17,1,63.16,0.0,63.16
56493,35028,201,1,16.55,0.0,16.55
56494,35029,454,2,30.94,0.0,61.88
56495,35029,251,1,30.42,0.0,30.42
56496,35030,190,2,18.15,3.63,32.67
56497,35031,222,1,49.04,4.9,44.14
56498,35031,6,1,41.52,4.15,37.37
56499,35032,340,1,29.28,0.0,29.28
56500,35033,450,1,13.21,0.0,13.21
56501,35034,238,1,33.06,3.31,29.75
56502,35034,438,1,5.99,0.6,5.39
56503,35035,26,1,139.5,0.0,139.5
56504,35036,82,1,43.63,0.0,43.63
56505,35037,289,1,44.84,4.48,40.36
56506,35037,429,1,75.5,7.55,67.95
56507,35038,216,1,13.19,0.0,13.19
56508,35038,329,2,46.99,0.0,93.98
56509,35038,460,1,11.51,0.0,11.51
56510,35039,124,1,36.78,0.0,36.78
56511,35040,332,1,36.15,3.62,32.53
56512,35040,129,1,71.89,7.19,64.7
56513,35041,428,1,74.83,0.0,74.83
56514,35041,414,1,29.02,0.0,29.02
56515,35042,57,1,45.49,0.0,45.49
56516,35043,480,1,11.5,0.0,11.5
56517,35043,248,1,69.37,0.0,69.37
56518,35044,363,1,34.8,0.0,34.8
56519,35044,396,1,82.02,0.0,82.02
56520,35045,57,1,45.49,4.55,40.94
56521,35046,165,1,41.73,0.0,41.73
56522,35047,122,2,134.69,0.0,269.38
56523,35047,460,1,11.51,0.0,11.51
56524,35048,173,1,34.15,3.42,30.73
56525,35049,28,1,24.6,0.0,24.6
56526,35049,476,1,12.4,0.0,12.4
56527,35050,93,1,22.13,0.0,22.13
56528,35050,285,1,43.47,0.0,43.47
56529,35051,41,1,55.05,0.0,55.05
56530,35052,428,1,74.83,0.0,74.83
56531,35053,53,1,97.56,0.0,97.56
56532,35053,140,1,15.1,0.0,15.1
56533,35054,383,1,50.19,5.02,45.17
56534,35055,322,1,57.91,0.0,57.91
56535,35056,473,1,60.35,0.0,60.35
56536,35056,281,1,18.48,0.0,18.48
56537,35057,437,1,107.59,0.0,107.59
56538,35057,462,1,17.46,0.0,17.46
56539,35057,432,1,41.19,0.0,41.19
56540,35058,235,1,99.13,0.0,99.13
56541,35059,106,1,33.94,0.0,33.94
56542,35059,329,1,46.99,0.0,46.99
56543,35059,436,2,33.15,0.0,66.3
56544,35060,156,1,32.79,0.0,32.79
56545,35061,119,1,25.31,0.0,25.31
56546,35062,307,1,34.08,0.0,34.08
56547,35062,416,1,34.79,0.0,34.79
56548,35063,391,2,26.65,5.33,47.97
56549,35064,56,2,13.81,0.0,27.62
56550,35064,190,1,18.15,0.0,18.15
56551,35065,32,1,14.7,0.0,14.7
56552,35065,98,1,41.21,0.0,41.21
56553,35066,43,1,55.12,5.51,49.61
56554,35067,28,1,24.6,2.46,22.14
56555,35067,255,1,14.39,1.44,12.95
56556,35068,161,1,70.68,0.0,70.68
56557,35068,249,1,34.05,0.0,34.05
56558,35069,289,2,44.84,8.97,80.71
56559,35069,402,1,18.18,1.82,16.36
56560,35070,433,1,21.13,0.0,21.13
56561,35070,293,1,8.81,0.0,8.81
56562,35071,324,1,18.0,0.0,18.0
56563,35071,8,1,13.3,0.0,13.3
56564,35072,259,1,47.23,4.72,42.51
56565,35073,186,1,27.65,2.77,24.88
56566,35074,310,2,85.64,17.13,154.15
56567,35074,160,1,39.66,3.97,35.69
56568,35075,306,1,5.99,0.6,5.39
56569,35076,324,2,18.0,3.6,32.4
56570,35077,411,1,26.83,2.68,24.15
56571,35077,470,1,112.78,11.28,101.5
56572,35078,204,1,28.99,2.9,26.09
56573,35079,355,1,39.7,3.97,35.73
56574,35079,324,1,18.0,1.8,16.2
56575,35080,394,2,35.93,0.0,71.86
56576,35080,134,1,41.38,0.0,41.38
56577,35080,313,1,48.82,0.0,48.82
56578,35081,363,1,34.8,0.0,34.8
56579,35082,312,1,22.19,2.22,19.97
56580,35082,350,1,28.29,2.83,25.46
56581,35083,39,1,47.18,0.0,47.18
56582,35083,428,1,74.83,0.0,74.83
56583,35084,353,1,9.26,0.0,9.26
56584,35085,54,1,33.44,0.0,33.44
56585,35086,283,2,54.99,0.0,109.98
56586,35086,396,1,82.02,0.0,82.02
56587,35087,134,1,41.38,4.14,37.24
56588,35088,389,1,64.86,0.0,64.86
56589,35088,127,2,65.43,0.0,130.86
56590,35089,171,1,21.2,0.0,21.2
56591,35089,336,1,37.33,0.0,37.33
56592,35090,254,1,14.88,0.0,14.88
56593,35091,284,1,33.19,0.0,33.19
56594,35092,187,1,11.92,1.19,10.73
56595,35092,352,1,27.57,2.76,24.81
56596,35093,181,1,35.95,0.0,35.95
56597,35094,6,1,41.52,4.15,37.37
56598,35095,445,2,16.63,3.33,29.93
56599,35095,472,1,26.97,2.7,24.27
56600,35096,459,1,46.25,0.0,46.25
56601,35097,216,1,13.19,0.0,13.19
56602,35097,374,2,19.59,0.0,39.18
56603,35098,303,1,54.21,5.42,48.79
56604,35099,337,2,46.01,9.2,82.82
56605,35100,424,1,33.5,3.35,30.15
56606,35101,36,1,15.85,0.0,15.85
56607,35101,314,2,21.71,0.0,43.42
56608,35102,140,1,15.1,0.0,15.1
56609,35103,318,1,63.09,6.31,56.78
56610,35103,6,1,41.52,4.15,37.37
56611,35103,78,1,75.24,7.52,67.72
56612,35104,211,2,47.4,0.0,94.8
56613,35104,29,1,16.21,0.0,16.21
56614,35104,295,2,14.63,0.0,29.26
56615,35105,412,1,19.13,0.0,19.13
56616,35106,174,1,25.81,2.58,23.23
56617,35107,343,1,81.92,0.0,81.92
56618,35107,37,2,65.63,0.0,131.26
56619,35108,206,2,28.91,0.0,57.82
56620,35109,55,1,38.95,0.0,38.95
56621,35110,267,1,43.16,0.0,43.16
56622,35111,125,1,44.36,0.0,44.36
56623,35111,188,1,35.02,0.0,35.02
56624,35111,14,1,41.37,0.0,41.37
56625,35112,133,1,33.95,0.0,33.95
56626,35112,34,1,138.12,0.0,138.12
56627,35113,304,1,6.13,0.61,5.52
56628,35113,206,1,28.91,2.89,26.02
56629,35114,40,1,89.99,0.0,89.99
56630,35114,192,1,51.65,0.0,51.65
56631,35115,14,1,41.37,0.0,41.37
56632,35115,372,1,62.55,0.0,62.55
56633,35116,389,1,64.86,0.0,64.86
56634,35116,450,1,13.21,0.0,13.21
56635,35117,244,1,32.19,0.0,32.19
56636,35117,432,1,41.19,0.0,41.19
56637,35118,390,1,108.84,0.0,108.84
56638,35118,201,1,16.55,0.0,16.55
56639,35119,171,1,21.2,0.0,21.2
56640,35120,63,1,67.72,6.77,60.95
56641,35121,259,1,47.23,4.72,42.51
56642,35122,13,1,28.5,2.85,25.65
56643,35122,256,1,80.14,8.01,72.13
56644,35123,105,1,33.9,3.39,30.51
56645,35124,353,1,9.26,0.93,8.33
56646,35125,152,1,59.11,0.0,59.11
56647,35125,293,1,8.81,0.0,8.81
56648,35126,155,1,6.91,0.0,6.91
56649,35127,433,1,21.13,0.0,21.13
56650,35127,101,1,104.61,0.0,104.61
56651,35128,280,1,31.58,0.0,31.58
56652,35129,444,1,15.06,0.0,15.06
56653,35129,208,1,27.5,0.0,27.5
56654,35129,166,1,89.65,0.0,89.65
56655,35130,476,1,12.4,1.24,11.16
56656,35130,12,1,51.37,5.14,46.23
56657,35130,352,1,27.57,2.76,24.81
56658,35130,294,1,14.35,1.44,12.91
56659,35131,75,1,30.02,0.0,30.02
56660,35131,423,1,21.44,0.0,21.44
56661,35132,334,2,11.0,0.0,22.0
56662,35133,74,1,7.93,0.0,7.93
56663,35133,165,1,41.73,0.0,41.73
56664,35134,345,1,31.56,3.16,28.4
56665,35134,349,2,31.13,6.23,56.03
56666,35135,282,1,23.77,0.0,23.77
56667,35136,223,1,86.51,0.0,86.51
56668,35136,57,1,45.49,0.0,45.49
56669,35136,410,1,16.19,0.0,16.19
56670,35137,301,1,42.64,0.0,42.64
56671,35138,8,1,13.3,1.33,11.97
56672,35139,443,1,9.92,0.0,9.92
56673,35140,329,1,46.99,4.7,42.29
56674,35140,478,1,108.63,10.86,97.77
56675,35141,30,1,33.42,0.0,33.42
56676,35141,458,1,44.39,0.0,44.39
56677,35142,303,1,54.21,5.42,48.79
56678,35143,135,1,33.49,0.0,33.49
56679,35144,300,1,43.46,4.35,39.11
56680,35144,395,1,35.28,3.53,31.75
56681,35145,454,1,30.94,0.0,30.94
56682,35146,487,1,16.39,0.0,16.39
56683,35147,132,1,68.5,0.0,68.5
56684,35147,242,1,14.85,0.0,14.85
56685,35148,438,1,5.99,0.0,5.99
56686,35149,307,1,34.08,0.0,34.08
56687,35150,52,2,40.62,8.12,73.12
56688,35151,89,1,39.4,0.0,39.4
56689,35151,160,1,39.66,0.0,39.66
56690,35152,466,1,25.71,0.0,25.71
56691,35152,325,1,16.65,0.0,16.65
56692,35153,149,1,31.9,0.0,31.9
56693,35153,90,1,28.17,0.0,28.17
56694,35153,109,1,5.99,0.0,5.99
56695,35154,485,1,19.31,0.0,19.31
56696,35154,484,2,19.68,0.0,39.36
56697,35155,73,1,45.29,0.0,45.29
56698,35156,48,1,11.9,0.0,11.9
56699,35157,63,1,67.72,6.77,60.95
56700,35158,31,1,26.06,0.0,26.06
56701,35158,393,1,27.32,0.0,27.32
56702,35159,227,1,5.99,0.0,5.99
56703,35159,208,1,27.5,0.0,27.5
56704,35160,240,1,120.72,0.0,120.72
56705,35161,8,1,13.3,1.33,11.97
56706,35162,77,1,77.28,0.0,77.28
56707,35163,165,1,41.73,0.0,41.73
56708,35164,499,1,95.58,0.0,95.58
56709,35164,264,1,44.68,0.0,44.68
56710,35165,114,1,18.13,0.0,18.13
56711,35166,390,1,108.84,0.0,108.84
56712,35167,333,1,234.18,0.0,234.18
56713,35168,418,1,30.84,0.0,30.84
56714,35169,215,1,53.07,5.31,47.76
56715,35169,421,1,5.99,0.6,5.39
56716,35170,463,1,54.94,5.49,49.45
56717,35170,274,1,30.33,3.03,27.3
56718,35170,195,1,83.6,8.36,75.24
56719,35171,185,1,172.13,0.0,172.13
56720,35171,220,2,39.22,0.0,78.44
56721,35172,304,1,6.13,0.0,6.13
56722,35173,103,1,6.09,0.0,6.09
56723,35173,290,1,12.33,0.0,12.33
56724,35173,282,1,23.77,0.0,23.77
56725,35174,357,1,313.37,0.0,313.37
56726,35174,454,1,30.94,0.0,30.94
56727,35174,100,1,22.53,0.0,22.53
56728,35175,334,1,11.0,0.0,11.0
56729,35175,242,1,14.85,0.0,14.85
56730,35175,298,1,25.29,0.0,25.29
56731,35176,468,1,54.08,5.41,48.67
56732,35177,327,1,51.11,5.11,46.0
56733,35177,449,1,24.76,2.48,22.28
56734,35177,49,1,127.16,12.72,114.44
56735,35178,105,1,33.9,0.0,33.9
56736,35178,3,1,10.0,0.0,10.0
56737,35178,281,1,18.48,0.0,18.48
56738,35179,104,1,7.47,0.0,7.47
56739,35180,300,1,43.46,4.35,39.11
56740,35180,298,1,25.29,2.53,22.76
56741,35181,35,2,82.17,0.0,164.34
56742,35182,147,1,23.91,0.0,23.91
56743,35182,262,1,39.79,0.0,39.79
56744,35183,132,1,68.5,0.0,68.5
56745,35183,45,2,7.95,0.0,15.9
56746,35184,100,2,22.53,0.0,45.06
56747,35185,442,1,27.01,0.0,27.01
56748,35186,186,1,27.65,0.0,27.65
56749,35186,458,1,44.39,0.0,44.39
56750,35187,497,1,5.99,0.6,5.39
56751,35187,226,1,43.32,4.33,38.99
56752,35188,291,1,104.99,0.0,104.99
56753,35189,379,1,89.44,0.0,89.44
56754,35190,78,1,75.24,0.0,75.24
56755,35191,467,1,44.36,0.0,44.36
56756,35192,430,1,38.37,3.84,34.53
56757,35193,437,1,107.59,0.0,107.59
56758,35193,401,2,33.2,0.0,66.4
56759,35193,330,1,12.26,0.0,12.26
56760,35194,173,1,34.15,0.0,34.15
56761,35194,117,1,103.75,0.0,103.75
56762,35194,293,1,8.81,0.0,8.81
56763,35195,377,2,49.19,9.84,88.54
56764,35196,347,2,47.66,9.53,85.79
56765,35197,411,1,26.83,0.0,26.83
56766,35198,500,1,31.96,0.0,31.96
56767,35198,441,1,24.76,0.0,24.76
56768,35199,273,1,94.81,0.0,94.81
56769,35199,348,1,105.22,0.0,105.22
56770,35200,75,1,30.02,3.0,27.02
56771,35200,143,1,35.42,3.54,31.88
56772,35200,450,1,13.21,1.32,11.89
56773,35201,203,2,20.96,0.0,41.92
56774,35202,75,1,30.02,0.0,30.02
56775,35203,313,2,48.82,9.76,87.88
56776,35203,399,1,15.02,1.5,13.52
56777,35204,439,1,10.65,0.0,10.65
56778,35204,162,1,13.61,0.0,13.61
56779,35205,228,1,44.98,0.0,44.98
56780,35205,493,1,18.71,0.0,18.71
56781,35206,34,1,138.12,0.0,138.12
56782,35207,286,1,56.6,5.66,50.94
56783,35208,214,1,42.42,0.0,42.42
56784,35208,434,1,57.87,0.0,57.87
56785,35209,34,1,138.12,0.0,138.12
56786,35209,77,1,77.28,0.0,77.28
56787,35210,20,1,73.8,0.0,73.8
56788,35211,25,1,69.73,0.0,69.73
56789,35211,290,1,12.33,0.0,12.33
56790,35211,328,1,15.42,0.0,15.42
56791,35212,97,1,40.26,0.0,40.26
56792,35213,434,1,57.87,0.0,57.87
56793,35213,376,1,117.14,0.0,117.14
56794,35214,457,1,37.3,0.0,37.3
56795,35215,195,1,83.6,0.0,83.6
56796,35216,351,1,13.58,0.0,13.58
56797,35216,102,1,13.07,0.0,13.07
56798,35217,496,1,7.78,0.0,7.78
56799,35218,60,1,31.79,0.0,31.79
56800,35219,181,1,35.95,0.0,35.95
56801,35219,168,1,5.99,0.0,5.99
56802,35220,464,1,32.83,0.0,32.83
56803,35220,199,1,7.35,0.0,7.35
56804,35221,277,1,36.49,3.65,32.84
56805,35222,423,1,21.44,0.0,21.44
56806,35223,320,1,15.43,0.0,15.43
56807,35223,500,2,31.96,0.0,63.92
56808,35224,456,1,18.0,1.8,16.2
56809,35224,161,2,70.68,14.14,127.22
56810,35225,314,1,21.71,0.0,21.71
56811,35225,14,1,41.37,0.0,41.37
56812,35226,75,1,30.02,0.0,30.02
56813,35226,337,1,46.01,0.0,46.01
56814,35227,353,1,9.26,0.0,9.26
56815,35227,339,1,47.27,0.0,47.27
56816,35228,276,1,61.16,0.0,61.16
56817,35229,398,1,43.89,0.0,43.89
56818,35229,99,1,13.31,0.0,13.31
56819,35230,422,2,6.68,0.0,13.36
56820,35231,23,1,7.48,0.0,7.48
56821,35231,176,1,19.28,0.0,19.28
56822,35232,423,1,21.44,2.14,19.3
56823,35233,313,1,48.82,0.0,48.82
56824,35234,427,1,24.35,0.0,24.35
56825,35234,22,1,14.64,0.0,14.64
56826,35235,495,1,11.0,0.0,11.0
56827,35236,202,1,36.43,0.0,36.43
56828,35237,215,1,53.07,0.0,53.07
56829,35238,332,1,36.15,0.0,36.15
56830,35238,301,1,42.64,0.0,42.64
56831,35239,193,1,20.13,0.0,20.13
56832,35240,221,1,67.3,0.0,67.3
56833,35241,110,1,45.46,0.0,45.46
56834,35241,371,1,33.34,0.0,33.34
56835,35242,188,1,35.02,0.0,35.02
56836,35242,3,1,10.0,0.0,10.0
56837,35242,18,1,9.06,0.0,9.06
56838,35243,312,1,22.19,2.22,19.97
56839,35243,424,1,33.5,3.35,30.15
56840,35244,144,1,19.01,0.0,19.01
56841,35244,459,1,46.25,0.0,46.25
56842,35245,70,1,18.23,1.82,16.41
56843,35246,314,1,21.71,2.17,19.54
56844,35246,28,1,24.6,2.46,22.14
56845,35247,341,1,105.98,10.6,95.38
56846,35247,182,1,29.43,2.94,26.49
56847,35247,292,1,22.18,2.22,19.96
56848,35248,145,1,64.38,0.0,64.38
56849,35248,430,1,38.37,0.0,38.37
56850,35249,257,1,23.81,2.38,21.43
56851,35249,188,1,35.02,3.5,31.52
56852,35250,137,1,46.52,4.65,41.87
56853,35251,78,1,75.24,0.0,75.24
56854,35251,341,2,105.98,0.0,211.96
56855,35252,212,1,84.12,0.0,84.12
56856,35253,407,1,30.61,0.0,30.61
56857,35253,430,1,38.37,0.0,38.37
56858,35254,136,2,43.35,8.67,78.03
56859,35254,58,1,34.75,3.48,31.27
56860,35255,29,1,16.21,0.0,16.21
56861,35256,234,1,18.73,0.0,18.73
56862,35256,464,1,32.83,0.0,32.83
56863,35257,429,1,75.5,7.55,67.95
56864,35257,151,2,14.79,2.96,26.62
56865,35257,370,1,20.56,2.06,18.5
56866,35258,405,1,26.68,2.67,24.01
56867,35258,399,1,15.02,1.5,13.52
56868,35259,347,1,47.66,0.0,47.66
56869,35259,375,2,88.33,0.0,176.66
56870,35260,55,1,38.95,0.0,38.95
56871,35260,241,1,36.78,0.0,36.78
56872,35261,345,1,31.56,3.16,28.4
56873,35261,486,1,18.73,1.87,16.86
56874,35262,365,2,23.89,4.78,43.0
56875,35263,389,1,64.86,0.0,64.86
56876,35263,11,2,34.7,0.0,69.4
56877,35264,48,1,11.9,0.0,11.9
56878,35264,363,1,34.8,0.0,34.8
56879,35265,218,1,70.26,0.0,70.26
56880,35266,127,1,65.43,0.0,65.43
56881,35267,485,1,19.31,0.0,19.31
56882,35267,111,1,115.49,0.0,115.49
56883,35268,82,2,43.63,0.0,87.26
56884,35269,499,1,95.58,0.0,95.58
56885,35270,409,1,6.18,0.0,6.18
56886,35270,22,1,14.64,0.0,14.64
56887,35271,383,1,50.19,0.0,50.19
56888,35271,35,1,82.17,0.0,82.17
56889,35272,484,1,19.68,1.97,17.71
56890,35272,420,2,130.98,26.2,235.76
56891,35273,234,1,18.73,1.87,16.86
